Job_ID,Location,Title,Company,Date,Link,Description
4144130346,Cairo,Software Engineer,Siemens Digital Industries Software,2025-05-05,https://eg.linkedin.com/jobs/view/software-engineer-at-siemens-digital-industries-software-4144130346?position=22&pageNum=0&refId=8wmezmZmQIlBFdNwKR0Phw%3D%3D&trackingId=VqLkHDL7aZJlRDrEmjyKuA%3D%3D,"Siemens Digital Industries Software is a global technology powerhouse. With some of the best-known brands in the world, Siemens has stood for engineering excellence, innovation, quality, and reliability for more than 175 years. We are looking for Software Engineers to join our Brightly team in, Cairo, Egypt. What You’ll Be Doing: Drive design and building of innovative and performant features into our next-generation software applications. Apply deep knowledge of computer science & programming principles, combined with empirical professional experience into innovative solutions. Develop, integrate & document libraries and frameworks that allow us to effectively scale development on our applications across multiple projects as common services or components, used by multiple products, within scope, cost, time & quality constraints. Build and track quality into agile product lifecycle encompassing requirements, design, code, testing, delivery, support. Enable and write clear maintainable full-stack solutions that scale, adhere/improve/augment existing standards, working in a professional software engineering environment (source control, shortened release cycles, continuous integration, and deployment, etc.). Understand and socialize company goals, metrics and align with the team’s technical goals. Advise product owners and UX on what’s feasible technically, a partner in user requirements translation to technical specifications. Participate in product planning sessions as a technical SME. Support our products, identify and fix root causes of production incidents, own troubleshooting and resolution of production issues across teams. Own discovery, solutioning, monitoring, incident resolution – imbibe and socialize DevOps mindset. Own product quality and work to quickly address production defects. Embed a DevOps mentality within the team. Serve as a technical leader for your team as needed or special purpose projects per business priority. Identify & own coaching opportunities. Stay ahead of new trends in technology and mentor and guide junior engineers and interns. Partner with architects, engineers, development managers, product managers, agile coaches across the engineering practice in an agile environment, with scrum implemented at scale globally. Driver in continuous improvement processes through metrics and feedback. Welcome, change and complexity. Learn quickly and adapt fast. Be a change leader! What You Need: Bachelor’s in computer engineering, computer science or a related field. Data structures and algorithms, object-oriented programming, databases, SQL, web programming, design patterns, SOLID principles. Substantive experience with ASP.NET, C#, .NET Framework/Core or other object-oriented programming languages. Hands-on experience with web development, JS frameworks and UI/UX technologies. Strong foundation in REST services, SOA, micro-services including integrating with 3rd party APIs. Exposure to unit testing, mocking frameworks, automation frameworks. DevOps mindset and experience in a mature CI/CD environment. Implementation of exception handling, key event logging, and performance measurement. Experience working in agile methodologies (Scrum, Kanban). Strong communication, partnership, teamwork and influencing skills required. Able to work on a flexible schedule to co-ordinate with teams in North America. Technologies: .NET Framework/Core ASP.NET, C# MS SQL Server NUnit, XUnit, Jasmine, and Cypress Visual Studio JavaScript/TypeScript Angular Version Control Systems like Git/SVN Bonus Points: Experience with Auth0. Experience with AWS Services. Experience with Cloud Optimization. Experience with .NET Core. Open source contribution, repositories, personal projects. Participation in communities of interest, meetups. Certifications in technology, agile methodologies. Prior experience in agile implemented at scale across multiple teams globally. We’re Siemens. A collection of over 377,000 minds building the future, one day at a time in over 200 countries. We're dedicated to equality, and we welcome applications that reflect the diversity of the communities we work in. All employment decisions at Siemens are based on qualifications, merit and business need. Bring your curiosity and creativity and help us shape tomorrow! We offer a comprehensive reward package which includes a competitive basic salary, bonus scheme and generous holiday allowance. Siemens is an equal opportunities employer and do not discriminate unlawfully on any grounds. We are committed to providing access and equal opportunity. "
4225526356,Cairo,Junior Oracle Apex Developer,700apps,2025-04-12,https://eg.linkedin.com/jobs/view/junior-oracle-apex-developer-at-700apps-4225526356?position=23&pageNum=0&refId=8wmezmZmQIlBFdNwKR0Phw%3D%3D&trackingId=i01Zd5F1LFcmQjLVGFL23A%3D%3D,"700Apps is seeking a motivated and enthusiastic Junior Oracle APEX Developer to join our team. In this entry-level role, you will have the opportunity to learn and grow your skills in Oracle APEX development while contributing to the design, development, and implementation of Oracle-based applications. You will work closely with senior developers and project teams, gaining hands-on experience in database management and application development. Responsibilities: Assist in designing, developing, and maintaining Oracle APEX applications Collaborate with team members to gather and understand application requirements Write and optimize SQL queries and PL/SQL code for application functionality Participate in testing and debugging applications to ensure performance and usability Document development processes, technical specifications, and user manuals Stay updated with Oracle technologies and best practices to enhance your development skills Provide support in maintaining existing applications and resolving issues as they arise Requirements A Bachelor's degree in Computer Science, Information Technology, or a related field Minimum of 3 years of experience in Oracle APEX development or a similar role Basic knowledge of SQL and PL/SQL programming languages Familiarity with Oracle database concepts and data modeling principles Understanding of web technologies (HTML, CSS, JavaScript) is a plus Strong willingness to learn new technologies and improve development skills Good problem-solving abilities and attention to detail Excellent communication and teamwork skills "
4225523952,Cairo,Senior Software Engineer (Backend),Foodics,2025-04-12,https://eg.linkedin.com/jobs/view/senior-software-engineer-backend-at-foodics-4225523952?position=24&pageNum=0&refId=8wmezmZmQIlBFdNwKR0Phw%3D%3D&trackingId=OY1KFNKC3MaNm8agsJ6TIw%3D%3D,"Who Are We❓ We Are Foodics! a leading restaurant management ecosystem and payment tech provider. Founded in 2014 with headquarter in Riyadh and offices across 5 countries, including UAE, Egypt, Jordan and Kuwait. We are currently serving customers and partners in over 35 different countries worldwide. Our innovative products have successfully processed over 6 billion (yes, billion with a B) orders so far! making Foodics one of the most rapidly evolving SaaS companies to ever emerge from the MENA region. The Job in a Nutshell💡 The Senior Backend Engineer will be part of the tech team and will be expected to create, maintain, test, and debug our back-end web applications. The ultimate goal is to provide fully functional and stable applications. What You Will Do❓ Establish and guide the architecture of several web applications Collaborate with other designers, engineers, and product managers Design and implement new features and functionalities Write well-tested code with a knowledge of test-driven development Solve complex performance problems and architectural challenges Write beautiful and well-designed code that explains itself Integrate data from various services and databases Offer coaching and mentoring to Junior engineers Research and lead the adoption of new systems/technologies Look for ways to eliminate technical debt, improve performance, and organize the code base What Are We Looking For❓ A minimum of 5 years experience in developing large-scale web applications Extensive experience with relational databases Solid PHP / Laravel experience is a must Experience writing unit and integration tests Embracing software principles such as SOLID Someone with experience in in designing, implementing and deploying backend services with a focus on high availability, low latency, and consistency Solid understanding of REST APIs Knowledge of modern queuing and caching systems like Redis Solid understanding of background jobs Experienced in leading technical projects in a fast paced environment Great communication skills and a proven past of working effectively with different stakeholders Strong analytical skills and problem-solving abilities Experience with building foodtech applications is a PLUS Experience with monitoring tools is a PLUS Communicating well verbally in English Ability to adapt to a time zone difference, and thrive in a remote working environment What We Offer You❗ We believe you will love working at Foodics! We have an inclusive and diverse culture that encourages innovation and flexibility in remote, in-office, and hybrid work setups We offer highly competitive compensation packages in USD, including bonuses and the potential for shares We prioritize personal development and offer regular training and an annual learning stipend to tackle new challenges and grow your career in a hyper-growth environment Join a talented team of over 30 nationalities working in 14 countries, and gain valuable experience in an exciting industry We offer autonomy, mentoring, and challenging goals that create incredible opportunities for both you and the company "
4212134349,Cairo,Software Development Engineer,Design with Calibre,2025-04-17,https://eg.linkedin.com/jobs/view/software-development-engineer-at-design-with-calibre-4212134349?position=25&pageNum=0&refId=8wmezmZmQIlBFdNwKR0Phw%3D%3D&trackingId=Rk2RA0rqt9u62BcxXhmmRQ%3D%3D,"Siemens Digital Industries Software is a global technology powerhouse. With some of the best-known brands in the world, Siemens has stood for engineering excellence, innovation, quality, and reliability for more than 175 years. Calibre® DRC is looking for a highly qualified Software Development Engineer to Join our R&D group in Cairo, Egypt. Key Responsibilities Design, enhance, implement, and release software that fulfills functionality, usability, reliability, performance, and supportability standards. Collaborate with fellow developers to manage project dependencies, resolve integration issues, and address product flow challenges. Participate in design, specification, and code reviews to ensure quality and alignment. Contribute to project planning by investigating tasks, breaking down work, and estimating schedules. Keep key stakeholders informed of project risks and progress. Write functional and design specifications. Work closely with Marketing and QA teams to understand and support customer needs and requirements. Qualifications & Skills B.Sc. in Computer Engineering, Electronics Engineering, or Computer Science. Very good knowledge in S/W programming using C++. Experience in S/W algorithms and data structures. Knowledge in Unix/Linux operating system environments. Knowledge of the IC flow as well as Semiconductor fabrication and Physical Verification is a plus. Knowledge of new C++ standards like C++11/14 and later is a plus. Highly developed communication skills, including the ability to present ideas and share your knowledge with others. We’re Siemens. A collection of over 377,000 minds building the future, one day at a time in over 200 countries. We're dedicated to equality, and we welcome applications that reflect the diversity of the communities we work in. All employment decisions at Siemens are based on qualifications, merit and business need. Bring your curiosity and creativity and help us shape tomorrow! We offer a comprehensive reward package which includes a competitive basic salary, bonus scheme and generous holiday allowance. Siemens is an equal opportunities employer and do not discriminate unlawfully on any grounds. We are committed to providing access and equal opportunity. Job Family: Research & Development Req ID: 455857 Apply Now "
4225398027,Cairo,Backend Team Lead,Lucidya | لوسيديا,2025-04-30,https://eg.linkedin.com/jobs/view/backend-team-lead-at-lucidya-%D9%84%D9%88%D8%B3%D9%8A%D8%AF%D9%8A%D8%A7-4225398027?position=26&pageNum=0&refId=8wmezmZmQIlBFdNwKR0Phw%3D%3D&trackingId=MwscuAQ7mpYXgQiZEylQqg%3D%3D,"Lucidya is in search of a proactive and talented Backend Team Lead to spearhead our backend development efforts. In this pivotal role, you will oversee a skilled team of backend developers, ensuring that our systems are designed for performance, scalability, and maintainability. With a deep understanding of best practices in backend architecture, you will guide your team in delivering high-quality software solutions that leverage our machine learning and big data capabilities. Your responsibilities will include setting development standards, mentoring team members, and collaborating with cross-functional teams to align backend development with our overall product strategy. You will also be deeply involved in coding, refactoring, and optimizing backend services, as well as reviewing code to maintain robust and efficient systems. The ideal candidate will be a hands-on leader with experience in backend technologies such as Python, Ruby on Rails, and databases like PostgreSQL or Cassandra. Strong communication skills and a passion for fostering teamwork and innovation are essential for success in this role. You will be a key player in shaping the future of our backend systems at Lucidya. Key Responsibilities Team Leadership: Lead, mentor, and manage a team of backend developers, fostering a culture of collaboration, accountability, and continuous improvement System Architecture: Design and implement robust, scalable backend architectures that support our product vision and provide high availability and performance Code Quality: Ensure the quality of code through code reviews and testing procedures, promoting best practices in development Collaboration: Collaborate with product and frontend teams to define project scopes, features, and timelines to align backend development with overall business goals Optimizations: Identify performance bottlenecks and implement optimizations, ensuring efficiency and scalability in our backend systems Innovation: Stay current with emerging technologies and industry trends, proposing and integrating innovative solutions to enhance our backend capabilities DevOps Practices: Promote and implement continuous integration and deployment practices, ensuring smooth deployment processes and reliable systems Requirements Bachelor's degree in Computer Science, Software Engineering, IT, or an equivalent practical experience 5+ years of experience in backend software development 2+ years of experience in a leadership or team lead role Strong expertise in backend technologies, including Python and Ruby on Rails Experience with SQL and noSQL databases, such as PostgreSQL, Cassandra, or Redis Knowledge of microservices architecture and RESTful API design Experience with cloud platforms (AWS, Google Cloud, Azure) is a plus Strong understanding of software development best practices, including version control systems such as Git Excellent problem-solving skills and the ability to troubleshoot complex systems Strong communication and interpersonal skills, with an aptitude for mentoring and coaching team members Ability to manage multiple projects and priorities effectively in a fast-paced environment Benefits Why Join Us? This is more than just an engineering role—it's an opportunity to shape the infrastructure and technical future of Lucidya . You'll play a key part in scaling our platform, building a strong engineering culture, and delivering technology that empowers companies across the region and beyond. "
3934556490,Cairo,Software Development Engineer,Siemens,2025-04-20,https://eg.linkedin.com/jobs/view/software-development-engineer-at-siemens-3934556490?position=29&pageNum=0&refId=8wmezmZmQIlBFdNwKR0Phw%3D%3D&trackingId=fnGP06yiI7JMN3f3h9lDYQ%3D%3D,"We are seeking a highly motivated, responsible and self-starting SW Development Engineer to join our forward thinking SLS TLM Cores R&D team in Cairo, Egypt. This is a role with a truly global scope, and an opportunity to drive continuous improvement of one our most important services. In this role, you will participate in developing Transaction Level Models (TLM) for Microprocessors, Peripheral Controllers and Interconnects as part of Next Generation SLS products. These models are used to create ESL Virtual Platforms (VPs) that are increasingly adopted in the industry to simulate today’s complex MPSoC designs for early SW/HW co-verification during the design cycle. Main Responsibilities: Develop models for Microprocessors, Peripheral Controllers and Interconnects. Use QEMU and SystemC to develop Models at TLM abstraction level. Develop SystemC/TLM models that can be used to create Virtual Platforms. Test existing Microprocessor models using bare-metal and operating system software. Verify Peripheral models functionality versus behavior using SystemC. Apply unit test/debug methodology and execute test/implementation plans. Develop Microprocessor models for architectures including Arm, PPC, RISCV, TriCore, MIPS, etc. Develop Peripheral/Interconnect models for devices including Interrupt Controllers, Coherent Interconnects, etc. Simulate and Debug Customer’s Software. Write professional Functional Specs and Design Documents. Required Skills, Knowledge and Experience: B.Sc. or M.Sc. in Electronics and Communication or Computer Engineering with Very Good and Honors degree or higher. Solid knowledge in C/C++ Programming. Solid Knowledge about digital and logic design concepts. Familiar with microprocessor and microcontroller design. Familiar with modeling using SystemC/TLM is a plus. Strong knowledge in QEMU is a plus. Good understanding of Embedded Software (Linux/RTOS) is a plus. Good programming skills using Shell Scripting, Python, Tcl, Perl is a plus. Knowledge in Unix/Linux operating system environments. Highly developed communication skills, including the ability to present ideas and share your knowledge with others. "
4209766359,Cairo,Junior Software Engineer,Halan - حالا,2025-04-16,https://eg.linkedin.com/jobs/view/junior-software-engineer-at-halan-%D8%AD%D8%A7%D9%84%D8%A7-4209766359?position=30&pageNum=0&refId=8wmezmZmQIlBFdNwKR0Phw%3D%3D&trackingId=XIrV4fUJZDat2WNzM%2FNADQ%3D%3D,"About the Role: We are looking for a motivated and enthusiastic Junior Software Engineer to join our growing team. As a part of our development team, you will work on building scalable backend services and dynamic user interfaces. You will be encouraged to learn, grow, and contribute to real-world projects using modern technologies. Responsibilities: Assist in the design, development, testing, and maintenance of backend services using Go (Golang). Collaborate on building responsive and interactive web applications using React.js and TypeScript. Participate in code reviews, debugging, and performance tuning. Write clean, maintainable, and well-documented code. Learn and apply best practices in software engineering and agile development. Qualifications: Basic understanding of Go (Golang) and experience building backend APIs or services is a plus. Familiarity with React.js and TypeScript for frontend development. Understanding of REST APIs, Git , and general software development practices. Eagerness to learn and grow in a collaborative team environment. Good problem-solving and communication skills. Nice to Have: Experience with Docker or containerized environments. Knowledge of databases (SQL or NoSQL). Exposure to CI/CD pipelines. "
4216053580,Cairo,Senior .NET Developer - Fintech - Fully remote,Jari Solutions,2025-04-27,https://eg.linkedin.com/jobs/view/senior-net-developer-fintech-fully-remote-at-jari-solutions-4216053580?position=31&pageNum=0&refId=8wmezmZmQIlBFdNwKR0Phw%3D%3D&trackingId=NpJjRCLWsI%2FuU5wnAH1H3w%3D%3D,"We are seeking a Senior .NET Developer to join our fast-growing fintech team. You will play a critical role in developing and maintaining scalable, secure, and high-performance applications in the Fintech domain. This position requires deep experience in backend development, strong knowledge of the Saudi financial ecosystem, and a passion for crafting integration-ready fintech solutions Key Responsibilities Design, develop, test, and maintain robust .NET Core backend services and APIs Implement and maintain real-time communication features using WebSockets Work with SQL Server and PL/SQL to manage complex business logic and data processing Build seamless integrations with banks, payment gateways, credit bureaus, and third-party fintech APIs Participate in system architecture design and code reviews Optimize existing systems for performance, security, and scalability Support product and business teams in deploying features aligned with SAMA regulations and Saudi market practices Contribute to DevOps processes and CI/CD pipelines Mentor junior developers and contribute to code quality and technical culture Required Skills & Experience 5+ years of professional development with .NET / .NET Core Strong command of C#, Entity Framework, and RESTful APIs Proficient in SQL Server, including advanced T-SQL, PL/SQL, procedures, triggers, and performance tuning Hands-on experience with WebSockets, SignalR, or similar technologies Proven experience integrating with third-party systems (Open Banking APIs, PSPs, credit bureaus) Deep understanding of fintech workflows – ideally in BNPL, lending, or microfinance Familiarity with the Saudi Arabian market, including SAMA compliance, GCC regional banking practices, or MADA/VISA/MC integrations "
4216501027,Cairo,Software Engineer - App Stores,Canonical,2025-04-24,https://eg.linkedin.com/jobs/view/software-engineer-app-stores-at-canonical-4216501027?position=32&pageNum=0&refId=8wmezmZmQIlBFdNwKR0Phw%3D%3D&trackingId=HEm1eJPdX4PbPT3Xo1WEew%3D%3D,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation, and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting locations around the world, to align on strategy and execution. The company is founder-led, profitable, and growing. This is an exciting opportunity for an exceptional software engineer passionate about open source software, Linux, and Web Services at scale. Come build a rewarding, meaningful career working with the best and brightest people in technology at Canonical, a growing international software company. Canonical's Store team develops and operates a large system of backend services that power the Snap Store and Charmhub.io marketplaces. Our services are built primarily in Python, with a bit of Golang. We have some exciting challenges ahead including continuing to scale our production architecture, significantly expanding the range of software we can deliver through the system powering our marketplaces, and enhancing our offering for the booming world of IoT and for large Enterprise solutions. If you have a passion for clean APIs, have a bias towards shipping, and believe that automated tests are the key to higher velocity and reliability, you'll fit right in. What you'll do Collaborate remotely with a globally distributed team. Write clean web service APIs to support both CLI and web frontend clients, using Python (and optionally Golang). Design and implement new features and enhancements from spec to production and ongoing operations at scale. Review code and technical designs produced by other engineers. Discuss ideas and collaborate on finding good solutions. Work remotely with global travel for 2 to 4 weeks for internal and external events. Who you are You have demonstrated professional proficiency in developing public-facing APIs and web applications using Python. You have a broad technology base but favour backend code and infrastructure. You know your way around relational and non-relational databases and can effectively design data models that perform well, and tune queries to access them. You are comfortable with Ubuntu as a development and deployment platform. You have demonstrated strong academic performance in Computer Science, STEM or a similar degree. You love technology and working with a diverse set of talented people. You are curious, flexible, articulate, and accountable. You value soft skills and are passionate, enterprising, thoughtful, and self-motivated. About Canonical Canonical is a growing, international software company that works with the open-source community to deliver Ubuntu -- the world's #1 cloud operating system. Our mission is to realise the potential of free software in the lives of individuals and organisations. Our services are helping businesses worldwide to reduce costs, improve efficiency and enhance security with Ubuntu. Canonical is a unique tech company - global, remote-first, open source, with 700 professionals across 50 countries - we want to be the world's best, not biggest, global software company. With almost every team remote by default, Canonical sets the pace on the 21st-century digital workplace. What Canonical offers: Canonical is a pioneering tech firm at the forefront of the global move to open source. As the company that publishes Ubuntu, one of the most important open-source projects and the platform for AI, IoT, and the cloud, we are changing the world of software. We recruit on a global basis and set a very high standard for people joining the company. We expect excellence; in order to succeed, we need to be the best at what we do. Most colleagues at Canonical have worked from home since our inception in 2004. Working here is a step into the future and will challenge you to think differently, work smarter, learn new skills, and raise your game. Canonical is an equal opportunity employer We are proud to foster a workplace free from discrimination. Diversity of experience, perspectives, and background create a better work environment and better products. Whatever your identity, we will give your application fair consideration. #stack "
4226106946,Cairo,Senior Full Stack Java developer - Cairo,emaratech,2025-05-08,https://eg.linkedin.com/jobs/view/senior-full-stack-java-developer-cairo-at-emaratech-4226106946?position=33&pageNum=0&refId=8wmezmZmQIlBFdNwKR0Phw%3D%3D&trackingId=Q3Mpjiq6OQHXfZYWgigxYw%3D%3D,"As a Full Stack Java developer, you will be responsible for designing and developing high-quality software solutions for private and public sectors. Please note that this role is expected to work from our office in Festival Business Park, Cairo. (No remote/hybrid work option is available.). Working days : Monday - Thursday : 8 AM - 5 PM & Friday : 8 AM - 12 PM . Requirements Role : Senior Full Stack Java developer Job details: 5 -10 years of server-side development using Java with solid foundation in object oriented analysis and design, and good knowledge of front end technologies Must have : Good understanding and hands on experience of OOP Hands on experience using spring framework (Spring boot, MVC, JPA, Batch, etc.) for backend Hands on experience in front end development utilizing different technologies for example (Angular, React, HTML5, etc.) Hands on experience in (REST, SOAP, JSON, XML, and API design) Experience in SQL database (oracle is preferred) Preferred: Understanding of security concerns Quality assurance and automated testing tools knowledge Hands on experience developing enterprise applications with high volume transactions is preferred Experience in message driven development Knowledge of NoSQL databases is preferred (Cassandra, elastic, Redis) Knowledge of microservices reactive architectures is preferred Knowledge of cloud computing platforms (AWS) Knowledge of Big Data and Hadoop Spark frameworks "
4223342646,Cairo,SSP - R&D C++ Software Engineer Intern,Siemens,2025-05-07,https://eg.linkedin.com/jobs/view/ssp-r-d-c%2B%2B-software-engineer-intern-at-siemens-4223342646?position=37&pageNum=0&refId=8wmezmZmQIlBFdNwKR0Phw%3D%3D&trackingId=nxfReDnwZZv7bKlzrPIeIw%3D%3D,"Siemens Digital Industry Software – Tomorrow with Us! Meet the team - Video Based: Cairo, Egypt. Hybrid Siemens Digital Industries Software is a leading provider of solutions for the design, simulation, and manufacture of products across many different industries. Formula 1 cars, skyscrapers, ships, space exploration vehicles, and many of the objects we see in our daily lives are being conceived and manufactured using our Product Lifecycle Management (PLM) software. We offer a role with responsibility, independence, and the possibility to give proactively, by encouraging a collaboration culture with room for individual development. The R&D team is looking for a summer intern to work as a C++ Software Development Engineer. Start your career with the Strategic Student Program (SSP)! The SSP is our formal internship programs at SIEMENS Software. You will be mentored by guides and work directly with costumers to create direct business impact and again invaluable professional experience! The program is a 2 months summer internship (July & August) 2025. There will be opportunity to learn and contribute in a variety of areas of the software development process, with emphasis on a number of achievable projects to both encourage your development and deliver something useful. Main responsibilities: Design, improve, implement, and release software that meets functionality, usability, reliability, performance, and supportability requirements. Participate in GUI development activities and visualization techniques using popular web frameworks. Analyze problems and locate bottlenecks across different applications. Collaborate with team members in day-to-day development activities. Participate in project planning and tracking - task investigation, work breakdown, and schedule estimation. Qualifications 3rd and 4rth Computer Science, Computer Engineering, and Communication Engineering undergraduates. Fundamentals in object-oriented design, data structures, algorithm design and analysis. Experience in designing and building complex software systems. Very good knowledge in C/C++ for the C/C++ track. Experience in Frontend design and development using latest technologies (React or flutter) for the Frontend/Full-Stack tracks. Experience in Sockets / Threads programming is a plus. Experience in Python is a plus. Familiar with working on Linux/Unix OS is a plus Should be able to work in a team and possess good interpersonal and communications skills. Self-motivated with strong organizational, analytical, and problem-solving skills. Why Working at Siemens Software? We are an equal opportunity employer and value diversity at our company. We do not discriminate based on race, religion, color, national origin, sex, gender, gender expression, sexual orientation, age, marital status, veteran status, or disability status. We are Siemens A collection of over 377,000 minds building the future, one day at a time in over 200 countries. We're dedicated to equality, and we welcome applications that reflect the diversity of the communities we work in. All employment decisions at Siemens are based on qualifications, merit, and business need. #SSP "
4216502003,Cairo,Software Engineer - App Stores,Canonical,2025-04-24,https://eg.linkedin.com/jobs/view/software-engineer-app-stores-at-canonical-4216502003?position=38&pageNum=0&refId=8wmezmZmQIlBFdNwKR0Phw%3D%3D&trackingId=lhQ9f%2BQ1ucUJjf8xRoJZ7w%3D%3D,"Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation, and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office-based roles. Teams meet two to four times yearly in person, in interesting locations around the world, to align on strategy and execution. The company is founder-led, profitable, and growing. This is an exciting opportunity for an exceptional software engineer passionate about open source software, Linux, and Web Services at scale. Come build a rewarding, meaningful career working with the best and brightest people in technology at Canonical, a growing international software company. Canonical's Store team develops and operates a large system of backend services that power the Snap Store and Charmhub.io marketplaces. Our services are built primarily in Python, with a bit of Golang. We have some exciting challenges ahead including continuing to scale our production architecture, significantly expanding the range of software we can deliver through the system powering our marketplaces, and enhancing our offering for the booming world of IoT and for large Enterprise solutions. If you have a passion for clean APIs, have a bias towards shipping, and believe that automated tests are the key to higher velocity and reliability, you'll fit right in. What you'll do Collaborate remotely with a globally distributed team. Write clean web service APIs to support both CLI and web frontend clients, using Python (and optionally Golang). Design and implement new features and enhancements from spec to production and ongoing operations at scale. Review code and technical designs produced by other engineers. Discuss ideas and collaborate on finding good solutions. Work remotely with global travel for 2 to 4 weeks for internal and external events. Who you are You have demonstrated professional proficiency in developing public-facing APIs and web applications using Python. You have a broad technology base but favour backend code and infrastructure. You know your way around relational and non-relational databases and can effectively design data models that perform well, and tune queries to access them. You are comfortable with Ubuntu as a development and deployment platform. You have demonstrated strong academic performance in Computer Science, STEM or a similar degree. You love technology and working with a diverse set of talented people. You are curious, flexible, articulate, and accountable. You value soft skills and are passionate, enterprising, thoughtful, and self-motivated. About Canonical Canonical is a growing, international software company that works with the open-source community to deliver Ubuntu -- the world's #1 cloud operating system. Our mission is to realise the potential of free software in the lives of individuals and organisations. Our services are helping businesses worldwide to reduce costs, improve efficiency and enhance security with Ubuntu. Canonical is a unique tech company - global, remote-first, open source, with 700 professionals across 50 countries - we want to be the world's best, not biggest, global software company. With almost every team remote by default, Canonical sets the pace on the 21st-century digital workplace. What Canonical offers: Canonical is a pioneering tech firm at the forefront of the global move to open source. As the company that publishes Ubuntu, one of the most important open-source projects and the platform for AI, IoT, and the cloud, we are changing the world of software. We recruit on a global basis and set a very high standard for people joining the company. We expect excellence; in order to succeed, we need to be the best at what we do. Most colleagues at Canonical have worked from home since our inception in 2004. Working here is a step into the future and will challenge you to think differently, work smarter, learn new skills, and raise your game. Canonical is an equal opportunity employer We are proud to foster a workplace free from discrimination. Diversity of experience, perspectives, and background create a better work environment and better products. Whatever your identity, we will give your application fair consideration. #stack "
4213693927,Cairo,Senior .NET Developer,Talent 360 ME,2025-04-23,https://eg.linkedin.com/jobs/view/senior-net-developer-at-talent-360-me-4213693927?position=39&pageNum=0&refId=8wmezmZmQIlBFdNwKR0Phw%3D%3D&trackingId=nYC46VLfaPGIPFyv6rdNtQ%3D%3D,"We Code For You is expanding! We're seeking a passionate and skilled Senior .NET Developer to join our dynamic team and play a pivotal role in ensuring the quality of our innovative software solutions. About Us: We Code For You is a leading software development company dedicated to creating cutting-edge applications and services. We foster a collaborative, remote-first environment where your contributions directly impact our success. Core Responsibilities: Contribute to architectural discussions and help shape the design of a scalable, future-ready FinTech platform Develop and maintain seamless integrations with multiple payment gateways and financial service providers Participate in building real-time credit scoring and automated lending features Implement high-performance payment processing systems with multiple integration points Develop and maintain robust microservices supporting our suite of financial products Write secure, compliant, and well-tested code in a fast-paced development environment Collaborate with designers and product teams to deliver modern, intuitive UI/UX for financial tools Work closely with third-party providers to integrate their APIs into our syste Technical Requirements: Strong hands-on experience with: ASP.NET Core and C# for building scalable financial applications RESTful API development and third-party API integration Design patterns and best practices in software engineering Payment gateway integration and financial messaging systems Real-time transaction handling and processing DevOps practices and CI/CD pipelines for streamlined deployments High-availability systems and distributed architecture Understanding of FinTech regulations in Egypt "
4215965800,Cairo,Java Developer,A3malouna.com,2025-04-24,https://eg.linkedin.com/jobs/view/java-developer-at-a3malouna-com-4215965800?position=40&pageNum=0&refId=8wmezmZmQIlBFdNwKR0Phw%3D%3D&trackingId=cpfjK%2BLNQw%2F9FOBpjHF99w%3D%3D,"A3malouna.com on behalf of: A3malouna.com Join Our Innovative Team! Are you a passionate Java Developer looking to make your mark in a collaborative and dynamic environment? We’re on the hunt for a talented individual to join our team and help shape the future of our software solutions. If you thrive on tackling complex challenges and love coding, we want to hear from you! What You’ll Bring: Education: BS/MS in Computer Science, Engineering, or a related field. Experience: Proven software development experience with a strong focus on Java. Java Expertise: Hands-on experience with Java EE platforms, designing and developing robust applications. Design Skills: Strong understanding of Object-Oriented Analysis and Design (OOAD) using common design patterns. Technical Insight: Profound knowledge of Java and JEE internals, including class loading, memory management, and transaction management. Database Proficiency: Excellent understanding of relational databases, SQL, and ORM technologies (e.g., JPA2, Hibernate). Framework Familiarity: Experience with the Spring Framework and developing web applications using popular frameworks (JSF, Wicket, GWT, Spring MVC). Certification: Ideally, you are a Sun Certified Java Developer. Development Approach: Familiarity with test-driven development practices. Your Responsibilities: Lifecycle Contribution: Engage in all phases of the software development lifecycle, from planning to deployment. Quality Code: Write well-designed, testable, and efficient code that meets our high standards. Specification Compliance: Ensure that all designs comply with specifications and contribute to continuous improvement. Why You’ll Love Working Here: Innovative Environment: Be part of a team that values creativity and out-of-the-box thinking. Career Growth: Opportunities for professional development and advancement in your career. Collaborative Culture: Work with a team of talented individuals who are passionate about technology and teamwork. Impactful Work: Contribute to projects that make a difference and enhance user experiences. If you’re ready to take your career to the next level and join a forward-thinking company, apply now! Let’s build something amazing together! "
